Proteins	log fold change (Industrial plaque - CMC)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Industrial plaque)	structural.zero (CMC)
RXN-9539	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.002	0.00285390070921986	TRUE	0	0
RXN-9632	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.002	0.00285390070921986	TRUE	0	0
RXN-9648	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.002	0.00285390070921986	TRUE	0	0
RXN-9652	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.002	0.00285390070921986	TRUE	0	0
RXN-9653	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.002	0.00285390070921986	TRUE	0	0
RXN-9654	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.002	0.00285390070921986	TRUE	0	0
RXN0-2141	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.002	0.00285390070921986	TRUE	0	0
RXN1G-445	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.002	0.00285390070921986	TRUE	0	0
RXN-9380	0.195831216433401	0.0945466786747439	-0.187965456731907	0.57962788959871	0.002	0.00285390070921986	TRUE	0	0
RXN-15309	0.397792653511531	0.152532300589271	-0.221387103376653	1.01697241039972	0.002	0.00285390070921986	TRUE	0	0
SELENOCYSTEINE-LYASE-RXN	0.409449175736476	0.136995204856406	-0.146660299503437	0.96555865097639	0.002	0.00285390070921986	TRUE	0	0
RXN-0	0.415657438911742	0.165517534213978	-0.256233735609435	1.08754861343292	0.002	0.00285390070921986	TRUE	0	0
RXN-11638	-0.195769923845227	0.064325518494504	-0.456888773749565	0.0653489260591109	0.003	0.00418585298196949	TRUE	0	0
RXN-12399	-0.153225163400752	0.0552972070003789	-0.377695069478458	0.0712447426769546	0.003	0.00418585298196949	TRUE	0	0
RXN-21636	-0.125331235993936	0.0418174558957976	-0.295082312160838	0.0444198401729672	0.003	0.00418585298196949	TRUE	0	0
RXN-21656	-0.125331235993936	0.0418174558957976	-0.295082312160838	0.0444198401729672	0.003	0.00418585298196949	TRUE	0	0
RXN-21661	-0.125331235993936	0.0418174558957976	-0.295082312160838	0.0444198401729672	0.003	0.00418585298196949	TRUE	0	0
RXN-16707	0.00363117032718163	0.183218505803018	-0.740114183556954	0.747376524211317	0.003	0.00418585298196949	TRUE	0	0
3-OXOACYL-ACP-SYNTH-RXN	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.003	0.00418585298196949	TRUE	0	0
RXN-11474	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.003	0.00418585298196949	TRUE	0	0
RXN-16615	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.003	0.00418585298196949	TRUE	0	0
RXN-9651	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.003	0.00418585298196949	TRUE	0	0
RXN0-6575	0.194587865066711	0.0605572411489326	-0.051234283472052	0.440410013605475	0.003	0.00418585298196949	TRUE	0	0
3.4.11.9-RXN	0.24354768409731	0.081340449087705	-0.0866404747171208	0.573735842911741	0.003	0.00418585298196949	TRUE	0	0
FPPSYN-RXN	0.243807440464943	0.0797850097403131	-0.0800666684515211	0.567681549381406	0.003	0.00418585298196949	TRUE	0	0
N-ACYLMANNOSAMINE-KINASE-RXN	0.291241838402256	0.113303740607522	-0.168696038970991	0.751179715775502	0.003	0.00418585298196949	TRUE	0	0
NANK-RXN	0.291241838402256	0.113303740607522	-0.168696038970991	0.751179715775502	0.003	0.00418585298196949	TRUE	0	0
RXN-11627	0.313581611424203	0.126807877332945	-0.201174085272096	0.828337308120502	0.003	0.00418585298196949	TRUE	0	0
GLYCERATE-DEHYDROGENASE-RXN	-0.499808447221252	0.181722639380287	-1.23748157768526	0.237864683242756	0.004	0.00551232876712329	TRUE	0	0
RXN-7563	-0.257816838315969	0.162726923274595	-0.918379987256061	0.402746310624123	0.004	0.00551232876712329	TRUE	0	0
RXN-12400	-0.153225163400752	0.0552972070003789	-0.377695069478458	0.0712447426769546	0.004	0.00551232876712329	TRUE	0	0
RXN-11592	-0.0349909531181849	0.0613047386424664	-0.283847444642223	0.213865538405853	0.004	0.00551232876712329	TRUE	0	0
PHOSPHORIBULOKINASE-RXN	0.0840767863082295	0.129257859141025	-0.440624208101715	0.608777780718174	0.004	0.00551232876712329	TRUE	0	0
RXN-9531	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.004	0.00551232876712329	TRUE	0	0
RXN-11591	0.183236778189964	0.0598017487453617	-0.0595185733427443	0.425992129722672	0.004	0.00551232876712329	TRUE	0	0
RXN-18600	0.295202083857823	0.181120316161428	-0.440026014683243	1.03043018239889	0.004	0.00551232876712329	TRUE	0	0
KDO-8PPHOSPHAT-RXN	0.369302847592667	0.146454360022693	-0.225204510414387	0.963810205599722	0.004	0.00551232876712329	TRUE	0	0
CITC-RXN	-0.462172763356019	0.152394369572739	-1.08079261199557	0.156447085283527	0.005	0.0067972972972973	TRUE	0	0
RXN-12481	-0.402373587443689	0.140999379042232	-0.974737348427275	0.169990173539897	0.005	0.0067972972972973	TRUE	0	0
RXN-21514	-0.232611834596844	0.133385257176648	-0.774067321677552	0.308843652483864	0.005	0.0067972972972973	TRUE	0	0
KETOLACTOSE-RXN	-0.153225163400752	0.0552972070003789	-0.377695069478458	0.0712447426769546	0.005	0.0067972972972973	TRUE	0	0
RXN-19765	-0.153225163400752	0.0552972070003789	-0.377695069478458	0.0712447426769546	0.005	0.0067972972972973	TRUE	0	0
RXN-21682	-0.125331235993936	0.0418174558957976	-0.295082312160838	0.0444198401729672	0.005	0.0067972972972973	TRUE	0	0
NITRATE-REDUCTASE-CYTOCHROME-RXN	0.128680991647831	0.149640684369602	-0.478760725356393	0.736122708652055	0.005	0.0067972972972973	TRUE	0	0
RXN-9516	0.158171513781967	0.0927927892033442	-0.218505533885564	0.534848561449499	0.005	0.0067972972972973	TRUE	0	0
RXN0-1483	0.379077009878771	0.144511997518196	-0.207545647388328	0.96569966714587	0.005	0.0067972972972973	TRUE	0	0
RXN-8505	0.766014435432614	0.282089213683576	-0.379080276143912	1.91110914700914	0.005	0.0067972972972973	TRUE	0	0
PHOSPHOKETOLASE-RXN	-0.212186041217499	0.13817185244496	-0.773071923585667	0.348699841150668	0.006	0.00811290322580645	TRUE	0	0
RXN0-5224	0.18669830007976	0.0707453209784999	-0.100480680865376	0.473877281024896	0.006	0.00811290322580645	TRUE	0	0
5.1.3.20-RXN	0.216750754811168	0.0842862375182846	-0.125395347056923	0.558896856679259	0.006	0.00811290322580645	TRUE	0	0
1.8.4.14-RXN	0.55031852035292	0.19729625251034	-0.250573128119957	1.3512101688258	0.006	0.00811290322580645	TRUE	0	0
RXN-17013	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.007	0.0094018691588785	TRUE	0	0
RXN-12398	-0.153225163400752	0.0552972070003789	-0.377695069478458	0.0712447426769546	0.007	0.0094018691588785	TRUE	0	0
RXN-16664	0.33615696581041	0.120564245388047	-0.153253735138716	0.825567666759535	0.007	0.0094018691588785	TRUE	0	0
3.5.1.98-RXN	0.429594629122077	0.254429836817016	-0.603221396708855	1.46241065495301	0.007	0.0094018691588785	TRUE	0	0
3.2.1.73-RXN	0.461922769110338	0.16590006476955	-0.211521225210225	1.1353667634309	0.007	0.0094018691588785	TRUE	0	0
2.7.7.33-RXN	-0.521724905641036	0.182384935594688	-1.2620865185277	0.218636707245624	0.008	0.0106737400530504	TRUE	0	0
4.1.1.32-RXN	-0.402373587443689	0.140999379042232	-0.974737348427275	0.169990173539897	0.008	0.0106737400530504	TRUE	0	0
MORPHINE-6-DEHYDROGENASE-RXN	-0.270884534326307	0.190510500166152	-1.04423053856156	0.502461469908949	0.008	0.0106737400530504	TRUE	0	0
RXN-6501	-0.254056041189822	0.258664592741155	-1.30406236136142	0.795950278981781	0.008	0.0106737400530504	TRUE	0	0
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	-0.232611834596844	0.133385257176648	-0.774067321677552	0.308843652483864	0.008	0.0106737400530504	TRUE	0	0
RXN-16067	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.009	0.0119445910290237	TRUE	0	0
RXN-20528	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.009	0.0119445910290237	TRUE	0	0
RXN-12224	-0.0407443606049374	0.150091700437547	-0.650016903068585	0.56852818185871	0.009	0.0119445910290237	TRUE	0	0
RXN-12717	0.217683316892118	0.22246017852174	-0.685357145503436	1.12072377928767	0.009	0.0119445910290237	TRUE	0	0
GLUTAMATESYN-RXN	0.124701230880111	0.180538891928114	-0.608166671728408	0.857569133488629	0.01	0.0132194480946124	TRUE	0	0
GPPSYN-RXN	0.328276874492294	0.147122023764772	-0.268940754532154	0.925494503516741	0.01	0.0132194480946124	TRUE	0	0
RXN0-5227	0.33615696581041	0.120564245388047	-0.153253735138716	0.825567666759535	0.01	0.0132194480946124	TRUE	0	0
1.1.1.274-RXN	-0.374946504995832	0.136203531808453	-0.927842313861652	0.177949303869989	0.011	0.0144464751958225	TRUE	0	0
1.1.1.283-RXN	-0.342364298562331	0.127826808340915	-0.86125617789905	0.176527580774388	0.011	0.0144464751958225	TRUE	0	0
RXN-17023	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.011	0.0144464751958225	TRUE	0	0
1.5.1.34-RXN	0.169374291960753	0.137169847137563	-0.387444114861331	0.726192698782837	0.011	0.0144464751958225	TRUE	0	0
TYROSINE-PHENOL-LYASE-RXN	0.481889151437625	0.168323952140447	-0.201394214525787	1.16517251740104	0.011	0.0144464751958225	TRUE	0	0
RXN-16118	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.012	0.0156373056994819	TRUE	0	0
RXN0-5514	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.012	0.0156373056994819	TRUE	0	0
RXN0-6705	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.012	0.0156373056994819	TRUE	0	0
3.4.15.5-RXN	-0.021923296832151	0.184931794918689	-0.772623465755607	0.728776872091305	0.012	0.0156373056994819	TRUE	0	0
3.4.17.13-RXN	0.33615696581041	0.120564245388047	-0.153253735138716	0.825567666759535	0.012	0.0156373056994819	TRUE	0	0
RXN-11484	0.412088017283621	0.158491677191327	-0.231282847595533	1.05545888216277	0.012	0.0156373056994819	TRUE	0	0
RXN-16761	-0.31826122544438	0.122139781880043	-0.814067557340617	0.177545106451857	0.013	0.0168314028314028	TRUE	0	0
2.7.8.6-RXN	-0.23974344653333	0.173843103474962	-0.94543089850562	0.46594400543896	0.013	0.0168314028314028	TRUE	0	0
RXN-17012	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.013	0.0168314028314028	TRUE	0	0
RXN-17022	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.013	0.0168314028314028	TRUE	0	0
RXN-20565	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.013	0.0168314028314028	TRUE	0	0
RXN-16076	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.014	0.0180795892169448	TRUE	0	0
RXN-17009	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.014	0.0180795892169448	TRUE	0	0
2.3.2.10-RXN	-0.282504155995563	0.138818344423565	-0.846014366093637	0.281006054102511	0.015	0.019272030651341	TRUE	0	0
RXN-17019	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.015	0.019272030651341	TRUE	0	0
RXN-1961	-0.134987090227257	0.054954011015523	-0.358063848718208	0.0880896682636947	0.015	0.019272030651341	TRUE	0	0
PNPOXI-RXN	0.195992432556625	0.0784085554887183	-0.122294186984948	0.514279052098198	0.015	0.019272030651341	TRUE	0	0
RXN-7774	-0.618404828084472	0.245973258905431	-1.61689276842025	0.380083112251302	0.016	0.0203746835443038	TRUE	0	0
2.4.1.119-RXN	-0.31826122544438	0.122139781880043	-0.814067557340617	0.177545106451857	0.016	0.0203746835443038	TRUE	0	0
RXN-15043	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.016	0.0203746835443038	TRUE	0	0
RXN-17010	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.016	0.0203746835443038	TRUE	0	0
RXN-17011	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.016	0.0203746835443038	TRUE	0	0
UDPNACETYLGLUCOSAMACYLTRANS-RXN	-0.176615382993963	0.0908438133436497	-0.54538088409513	0.192150118107205	0.016	0.0203746835443038	TRUE	0	0
DTDPDEHYRHAMREDUCT-RXN	-0.146194133155862	0.0837286263115744	-0.486076704151639	0.193688437839915	0.016	0.0203746835443038	TRUE	0	0
2.7.13.1-RXN	-0.276623710806909	0.107347148106025	-0.71238178178695	0.159134360173131	0.017	0.0214579673776663	TRUE	0	0
RXN-11836	-0.255450110321556	0.116298651175675	-0.727545333977044	0.216645113333933	0.017	0.0214579673776663	TRUE	0	0
RXN-16077	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.017	0.0214579673776663	TRUE	0	0
RXN-17008	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.017	0.0214579673776663	TRUE	0	0
RXN-20789	-0.176615382993963	0.0908438133436497	-0.54538088409513	0.192150118107205	0.017	0.0214579673776663	TRUE	0	0
PMPOXI-RXN	0.195992432556625	0.0784085554887183	-0.122294186984948	0.514279052098198	0.017	0.0214579673776663	TRUE	0	0
3.4.21.83-RXN	0.288504927402621	0.115300979782243	-0.179540413516863	0.756550268322104	0.017	0.0214579673776663	TRUE	0	0
RXN0-5293	-0.214871396420025	0.161169240637029	-0.869111389195091	0.43936859635504	0.018	0.0225223880597015	TRUE	0	0
RXN-1623	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.018	0.0225223880597015	TRUE	0	0
RXN-17014	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.018	0.0225223880597015	TRUE	0	0
RXN-17021	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.018	0.0225223880597015	TRUE	0	0
RXN-17024	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.018	0.0225223880597015	TRUE	0	0
RXN-17729	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.018	0.0225223880597015	TRUE	0	0
RXN-15635	0.0299705279422344	0.069700631971437	-0.25296771000671	0.312908765891179	0.018	0.0225223880597015	TRUE	0	0
RXN-16032	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.019	0.0236266996291718	TRUE	0	0
RXN-17015	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.019	0.0236266996291718	TRUE	0	0
ASPARAGHYD-RXN	0.0178353509826215	0.0735802278530372	-0.280851467598185	0.316522169563428	0.019	0.0236266996291718	TRUE	0	0
2.1.1.72-RXN	0.175293276093167	0.0856786191518495	-0.172504969734175	0.523091521920509	0.019	0.0236266996291718	TRUE	0	0
7KAPSYN-RXN	0.412088017283621	0.158491677191327	-0.231282847595533	1.05545888216277	0.019	0.0236266996291718	TRUE	0	0
RXN66-550	-0.282960398976485	0.122166992403374	-0.77887718751145	0.212956389558481	0.02	0.0246266829865361	TRUE	0	0
RXN-20512	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.02	0.0246266829865361	TRUE	0	0
RXN-14992	-0.0143087030322375	0.0657567218022134	-0.281237287089287	0.252619881024812	0.02	0.0246266829865361	TRUE	0	0
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	0.0299705279422344	0.069700631971437	-0.25296771000671	0.312908765891179	0.02	0.0246266829865361	TRUE	0	0
CARBODEHYDRAT-RXN	0.18669830007976	0.0707453209784999	-0.100480680865376	0.473877281024896	0.02	0.0246266829865361	TRUE	0	0
RXN0-271	0.306399032125667	0.15654090812046	-0.329053006941654	0.941851071192988	0.02	0.0246266829865361	TRUE	0	0
PROPANEDIOL-DEHYDRATASE-RXN	0.356294309412773	0.143282314077739	-0.225336650418635	0.937925269244182	0.02	0.0246266829865361	TRUE	0	0
RXN-11837	0.617477887531957	0.232558318827539	-0.326554312583486	1.5615100876474	0.02	0.0246266829865361	TRUE	0	0
RXN-16025	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.021	0.0257948717948718	TRUE	0	0
RXN-17020	-0.193905154740602	0.0779379100104668	-0.510281266463972	0.122470956982768	0.021	0.0257948717948718	TRUE	0	0
H2PTEROATESYNTH-RXN	-0.157629490396783	0.0763521005917202	-0.467568269918533	0.152309289124967	0.022	0.026990243902439	TRUE	0	0
F16BDEPHOS-RXN	-0.0892027011353251	0.0856481611876271	-0.436877307872391	0.258471905601741	0.023	0.0281142162818955	TRUE	0	0
RXN-13909	0.169374291960753	0.137169847137563	-0.387444114861331	0.726192698782837	0.023	0.0281142162818955	TRUE	0	0
PGLUCONDEHYDRAT-RXN	0.35560191846554	0.184993028206973	-0.395346816908474	1.10655065383955	0.023	0.0281142162818955	TRUE	0	0
1.5.5.1-RXN-YEAST	-0.282960398976485	0.122166992403374	-0.77887718751145	0.212956389558481	0.024	0.0292654545454546	TRUE	0	0
PREPHENATE-DEHYDROGENASE-NADP+-RXN	0.00876480083515085	0.177434606270718	-0.71150176532704	0.729031366997342	0.024	0.0292654545454546	TRUE	0	0
CATAL-RXN	0.448085881606684	0.178008845131129	-0.274511712649962	1.17068347586333	0.025	0.0304479418886199	TRUE	0	0
GALACTOKIN-RXN	-0.0745306289105665	0.0642942780199153	-0.335522663252652	0.186461405431519	0.026	0.031627569528416	TRUE	0	0
2.5.1.46-RXN	0.333293560836295	0.140770343254336	-0.238140467081439	0.904727588754029	0.027	0.032804347826087	TRUE	0	0
RXN-14245	0.169374291960753	0.137169847137563	-0.387444114861331	0.726192698782837	0.028	0.0339373493975904	TRUE	0	0
RXN-8348	0.422849692699412	0.178029574993795	-0.299832051021159	1.14553143641998	0.028	0.0339373493975904	TRUE	0	0
ASPDECARBOX-RXN	-0.103887278007915	0.0865421920190643	-0.455191055685964	0.247416499670135	0.03	0.0362740384615385	TRUE	0	0
PHOSPHASERDECARB-RXN	0.0566373142669159	0.0773779968601299	-0.257465922223046	0.370740550756878	0.03	0.0362740384615385	TRUE	0	0
2.7.10.1-RXN	0.198283425207379	0.165820934731823	-0.474839353755303	0.871406204170061	0.032	0.0386458583433373	TRUE	0	0
RXN0-6359	0.341315014212514	0.146982231042627	-0.255335149275926	0.937965177700953	0.033	0.0398057553956835	TRUE	0	0
RXN-21079	0.356294309412773	0.143282314077739	-0.225336650418635	0.937925269244182	0.034	0.040962874251497	TRUE	0	0
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	-0.162103290139878	0.0740393786978129	-0.462653955967103	0.138447375687348	0.037	0.0444707287933094	TRUE	0	0
RXN-19040	0.341315014212514	0.146982231042627	-0.255335149275926	0.937965177700953	0.037	0.0444707287933094	TRUE	0	0
TRANS-RXN-214	0.11132100844379	0.106294145031337	-0.320162569951604	0.542804586839184	0.038	0.045618138424821	TRUE	0	0
3.5.1.26-RXN	-0.217490981580691	0.0987041013641909	-0.61816402755483	0.183182064393449	0.041	0.049102380952381	TRUE	0	0
3.2.1.37-RXN	0.322541475934849	0.172542168470301	-0.377865044609795	1.02294799647949	0.041	0.049102380952381	TRUE	0	0
RXN-12074	0.132034681069906	0.181170364520347	-0.603396580542774	0.867465942682586	0.043	0.051436385255648	FALSE	0	0
RXN-15065	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.045	0.0535739644970414	FALSE	0	0
RXN-20548	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.045	0.0535739644970414	FALSE	0	0
OXALODECARB-RXN	0.132034681069906	0.181170364520347	-0.603396580542774	0.867465942682586	0.045	0.0535739644970414	FALSE	0	0
THIOSULFATE-SULFURTRANSFERASE-RXN	0.341315014212514	0.146982231042627	-0.255335149275926	0.937965177700953	0.045	0.0535739644970414	FALSE	0	0
RXN-20555	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.046	0.0546351829988194	FALSE	0	0
METHYLCROTONYL-COA-CARBOXYLASE-RXN	0.290511080375796	0.134232920709747	-0.254385357233549	0.835407517985142	0.046	0.0546351829988194	FALSE	0	0
RXN-20558	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.048	0.0569433962264151	FALSE	0	0
RXN-15068	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.049	0.0580612485276796	FALSE	0	0
RXN0-6725	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.051	0.060289071680376	FALSE	0	0
5.3.4.1-RXN	0.383001349650068	0.171296619797185	-0.312349071159419	1.07835177045955	0.051	0.060289071680376	FALSE	0	0
PHOSPHOLIPASE-A2-RXN	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.052	0.0611836257309941	FALSE	0	0
RXN-15067	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.052	0.0611836257309941	FALSE	0	0
RXN-20543	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.052	0.0611836257309941	FALSE	0	0
RXN-982	0.19802192999918	0.0942128686271382	-0.184419696246067	0.580463556244427	0.052	0.0611836257309941	FALSE	0	0
RXN-16138	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.053	0.062069848661234	FALSE	0	0
RXN-17736	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.053	0.062069848661234	FALSE	0	0
RXN-20546	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.053	0.062069848661234	FALSE	0	0
RXN-16190	0.168222840494318	0.137814606089289	-0.391212859120435	0.72765854010907	0.053	0.062069848661234	FALSE	0	0
RXN-20562	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.055	0.0643372093023256	FALSE	0	0
RXN-16139	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.057	0.0665220417633411	FALSE	0	0
RXN-20561	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.057	0.0665220417633411	FALSE	0	0
3.4.17.8-RXN	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.058	0.0676106604866744	FALSE	0	0
METHYLISOCITRATE-LYASE-RXN	-0.254757188301908	0.254339264169751	-1.28720554938578	0.777691172781964	0.059	0.0686173410404624	FALSE	0	0
RXN-11840	-0.0761629860062208	0.148986702744339	-0.680949972293246	0.528624000280805	0.059	0.0686173410404624	FALSE	0	0
RXN-20788	-0.171502121120768	0.0876922468998537	-0.5274743572089	0.184470114967364	0.06	0.0696997690531178	FALSE	0	0
CPM-KDOSYNTH-RXN	-0.175981360715928	0.0888938547588289	-0.536831326039906	0.184868604608051	0.061	0.0705356321839081	FALSE	0	0
RXN-11065	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.061	0.0705356321839081	FALSE	0	0
RXN-19253	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.061	0.0705356321839081	FALSE	0	0
RXN-19256	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.061	0.0705356321839081	FALSE	0	0
QUINOLINATE-SYNTHA-RXN	-0.334853681201706	0.164613907584888	-1.00307673222146	0.333369369818045	0.062	0.0713638443935927	FALSE	0	0
RXN-17735	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.062	0.0713638443935927	FALSE	0	0
RXN-20552	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.062	0.0713638443935927	FALSE	0	0
RXN-16201	0.168222840494318	0.137814606089289	-0.391212859120435	0.72765854010907	0.062	0.0713638443935927	FALSE	0	0
RXN-20554	-0.230324452162002	0.106969895048484	-0.664551126476868	0.203902222152865	0.063	0.072266818700114	FALSE	0	0
UDPACYLGLCNACDEACETYL-RXN	-0.171502121120768	0.0876922468998537	-0.5274743572089	0.184470114967364	0.063	0.072266818700114	FALSE	0	0
3.4.21.96-RXN	-0.122940850677972	0.151740932066486	-0.738908177361838	0.493026476005894	0.063	0.072266818700114	FALSE	0	0
3.4.16.4-RXN	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.064	0.0730805902383655	FALSE	0	0
RXN-11351	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.064	0.0730805902383655	FALSE	0	0
RXN-16194	0.168222840494318	0.137814606089289	-0.391212859120435	0.72765854010907	0.064	0.0730805902383655	FALSE	0	0
GLUCOKIN-RXN	0.175940483802338	0.0872248886865314	-0.178134588578261	0.530015556182936	0.064	0.0730805902383655	FALSE	0	0
RXN-2464	0.132034681069906	0.181170364520347	-0.603396580542774	0.867465942682586	0.065	0.0741383219954649	FALSE	0	0
2.7.7.60-RXN	-0.0720592167427663	0.0775881259581873	-0.387015437704527	0.242897004218994	0.066	0.0751085972850679	FALSE	0	0
RXN-12480	0.121718501700928	0.130496450781979	-0.408010351517717	0.651447354919574	0.066	0.0751085972850679	FALSE	0	0
AMP-DEPHOSPHORYLATION-RXN	-0.0360738930185249	0.051793209831358	-0.246319899588589	0.174172113551539	0.067	0.0760744920993228	FALSE	0	0
RXN-16649	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.067	0.0760744920993228	FALSE	0	0
4.1.3.17-RXN	0.132034681069906	0.181170364520347	-0.603396580542774	0.867465942682586	0.068	0.0770360360360361	FALSE	0	0
RXN-11302	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.068	0.0770360360360361	FALSE	0	0
RXN-7609	-0.0360738930185249	0.051793209831358	-0.246319899588589	0.174172113551539	0.07	0.0790347923681257	FALSE	0	0
RXN-16659	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.07	0.0790347923681257	FALSE	0	0
RXN-19249	0.150365199856334	0.0764898066435452	-0.16013257470687	0.460862974419539	0.07	0.0790347923681257	FALSE	0	0
RXN-11576	0.291365120143042	0.143161432160151	-0.289775139449434	0.872505379735518	0.072	0.0812017937219731	FALSE	0	0
5-NUCLEOTID-RXN	-0.0360738930185249	0.051793209831358	-0.246319899588589	0.174172113551539	0.074	0.0832706935123042	FALSE	0	0
RXN-14227	-0.0360738930185249	0.051793209831358	-0.246319899588589	0.174172113551539	0.074	0.0832706935123042	FALSE	0	0
RXN-7607	-0.0360738930185249	0.051793209831358	-0.246319899588589	0.174172113551539	0.076	0.0854256983240224	FALSE	0	0
RXN-14026	-0.0360738930185249	0.051793209831358	-0.246319899588589	0.174172113551539	0.077	0.0863567447045708	FALSE	0	0
3.4.24.75-RXN	0.0372388780551838	0.146147606488359	-0.556023264492064	0.630501020602432	0.077	0.0863567447045708	FALSE	0	0
RXN-5841	-0.0357430293222931	0.0517212210187843	-0.245696809162046	0.17421075051746	0.078	0.0873808463251671	FALSE	0	0
RXN-14025	-0.0360738930185249	0.051793209831358	-0.246319899588589	0.174172113551539	0.079	0.0884026696329255	FALSE	0	0
XMPXAN-RXN	-0.0360738930185249	0.051793209831358	-0.246319899588589	0.174172113551539	0.08	0.0894222222222222	FALSE	0	0
3.4.11.7-RXN	0.168222840494318	0.137814606089289	-0.391212859120435	0.72765854010907	0.081	0.0904395116537181	FALSE	0	0
RXN-20784	-0.120494056607017	0.086846149021836	-0.473031697685497	0.232043584471464	0.095	0.105953436807095	FALSE	0	0
