Proteins	log fold change (Anterior - Posterior)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Anterior)	structural.zero (Posterior)
RXN-16621	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-16625	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-16629	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-18600	-0.219998284467694	0.104393979437979	-0.642738122783546	0.202741553848158	0.0350842389238352	0.0587093951776483	FALSE	0	0
RXN-20947	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9516	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9523	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9527	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9531	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9539	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9632	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9648	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9650	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9651	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9652	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9653	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-9654	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN0-2141	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN1G-368	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN1G-445	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-14569	0.13721665894097	0.0654437630205897	-0.127795614248034	0.402228932129975	0.0360191646310532	0.059440794603368	FALSE	0	0
2.8.1.6-RXN	-0.183920824140278	0.0878143251796082	-0.539521921330926	0.171680273050369	0.0362218274089245	0.0596739258330079	FALSE	0	0
TRANS-RXN0-277	0.290451997893151	0.13943923843568	-0.274202414444919	0.855106410231222	0.0372511815714004	0.0612659026859581	FALSE	0	0
DHLBXANAU-RXN	-0.320986581118286	0.154675328321183	-0.947339016746964	0.305365854510392	0.0379654034398418	0.062125205628832	FALSE	0	0
HALOACETATE-DEHALOGENASE-RXN	-0.320986581118286	0.154675328321183	-0.947339016746964	0.305365854510392	0.0379654034398418	0.062125205628832	FALSE	0	0
RXN-11761	-0.320986581118286	0.154675328321183	-0.947339016746964	0.305365854510392	0.0379654034398418	0.062125205628832	FALSE	0	0
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	0.255736969627734	0.12389239954292	-0.245961051975636	0.757434991231104	0.039000074456468	0.0637110460028351	FALSE	0	0
ARGINASE-RXN	0.289932316776182	0.141576070269249	-0.283375122764171	0.863239756316536	0.0405707109325914	0.0660548258399981	FALSE	0	0
RXN-34	0.289932316776182	0.141576070269249	-0.283375122764171	0.863239756316536	0.0405707109325914	0.0660548258399981	FALSE	0	0
2.7.7.1-RXN	0.220210831544932	0.108875938077243	-0.220678544519182	0.661100207609046	0.0431159592540242	0.0700814588543672	FALSE	0	0
RXN0-4341	-0.252547574449385	0.125000486971855	-0.758732758081348	0.253637609182579	0.0433447404169742	0.0703357056515841	FALSE	0	0
RXN0-5204	0.247427877378318	0.122565856936854	-0.248898355451154	0.74375411020779	0.0435148616243527	0.0704940758314513	FALSE	0	0
4.1.3.17-RXN	0.28816182999549	0.144709796048972	-0.297835524581903	0.874159184572884	0.0464469943963054	0.07474582541922	FALSE	0	0
OXALODECARB-RXN	0.28816182999549	0.144709796048972	-0.297835524581903	0.874159184572884	0.0464469943963054	0.07474582541922	FALSE	0	0
RXN-12074	0.28816182999549	0.144709796048972	-0.297835524581903	0.874159184572884	0.0464469943963054	0.07474582541922	FALSE	0	0
RXN-2464	0.28816182999549	0.144709796048972	-0.297835524581903	0.874159184572884	0.0464469943963054	0.07474582541922	FALSE	0	0
RXN-11576	-0.251430600145745	0.12911432300825	-0.774274621674742	0.271413421383252	0.0514929521259851	0.0827291726718306	FALSE	0	0
3.1.11.2-RXN	0.130713526993594	0.0672917568828997	-0.14178213394217	0.403209187929357	0.0520778773701801	0.083530852811576	FALSE	0	0
1.8.98.1-RXN	0.322178097846287	0.170018553772982	-0.366306202873238	1.01066239856581	0.058097904422338	0.0928920200380873	FALSE	0	0
TREHALA-RXN	-0.36031881485105	0.190151620583294	-1.13033127891882	0.409693649216723	0.0581052964847295	0.0928920200380873	FALSE	0	0
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	0.248224367651675	0.131219514967047	-0.283144556492172	0.779593291795522	0.0585346095085837	0.0934246969496607	FALSE	0	0
RXN1F-20	0.227276767292882	0.121080265694932	-0.263033614768236	0.717587149353999	0.0605077840891458	0.0964156821879503	FALSE	0	0
2.7.1.156-RXN	0.291325409225145	0.156125329895476	-0.340898758033787	0.923549576484077	0.0620453590664712	0.0983818744088255	FALSE	0	0
COBINAMIDEKIN-RXN	0.291325409225145	0.156125329895476	-0.340898758033787	0.923549576484077	0.0620453590664712	0.0983818744088255	FALSE	0	0
RXN-14063	0.291325409225145	0.156125329895476	-0.340898758033787	0.923549576484077	0.0620453590664712	0.0983818744088255	FALSE	0	0
GLUCOKIN-RXN	0.123580175097199	0.0664695360111051	-0.145585930625959	0.392746280820358	0.0629987655294839	0.0997309447795738	FALSE	0	0
APYRASE-RXN	0.219386862569075	0.11937540223696	-0.264019733407312	0.702793458545461	0.0660934272564292	0.104459855761381	FALSE	0	0
6PGLUCONDEHYDROG-RXN	0.166166175957051	0.0910918149037215	-0.202707003431369	0.535039355345472	0.0681276696982556	0.10750015413426	FALSE	0	0
2.7.1.121-RXN	0.245671829030369	0.13831511950318	-0.314430502255413	0.805774160316151	0.0757041112712412	0.119261582099913	FALSE	0	0
3.4.11.9-RXN	0.150298181909145	0.0847565038220941	-0.192920372598164	0.493516736416455	0.0761800375097605	0.119817146374575	FALSE	0	0
RXN0-5293	0.260228647073105	0.147201122026033	-0.335857246579093	0.856314540725304	0.0770869564981898	0.121047692594896	FALSE	0	0
RXN-9310	-0.23751703567703	0.135956494623716	-0.788068196430178	0.313034125076117	0.0806360117684585	0.126416457159583	FALSE	0	0
GALACTURIDYLYLTRANS-RXN	-0.156856997906885	0.089977997233349	-0.521219810850598	0.207505815036827	0.0812844166036875	0.12722778251012	FALSE	0	0
1TRANSKETO-RXN	-0.1310226366859	0.0773797961211709	-0.444369466429195	0.182324193057394	0.0904096197855955	0.140894246113858	FALSE	0	0
2TRANSKETO-RXN	-0.1310226366859	0.0773797961211709	-0.444369466429195	0.182324193057394	0.0904096197855955	0.140894246113858	FALSE	0	0
GLYCOGENSYN-RXN	-0.13034319616475	0.0769883275095759	-0.442104787195407	0.181418394865906	0.0904506271348221	0.140894246113858	FALSE	0	0
PHOSPHORIBULOKINASE-RXN	-0.263305563780522	0.158430316555852	-0.904863695444046	0.378252567883001	0.0965198901827232	0.150107733212171	FALSE	0	0
ANTHRANSYN-RXN	-0.120383579651436	0.0730187845751251	-0.416070642751154	0.175303483448283	0.0992161013081472	0.154054393724471	FALSE	0	0
RXN-8992	0.235013051477201	0.1428040230256	-0.343266940622927	0.81329304357733	0.0998248599658442	0.154752414492505	FALSE	0	0
PHOSPHOKETOLASE-RXN	0.252006066176353	0.154196478189618	-0.372407282272343	0.876419414625048	0.102192114661683	0.158169960909483	FALSE	0	0
L-IDITOL-2-DEHYDROGENASE-RXN	0.225792989994732	0.14082624057398	-0.34447803991885	0.796064019908313	0.108858598581807	0.16795326638336	FALSE	0	0
RXN-7644	0.225792989994732	0.14082624057398	-0.34447803991885	0.796064019908313	0.108858598581807	0.16795326638336	FALSE	0	0
GLYCERONE-KINASE-RXN	-0.175564194245002	0.111767674818141	-0.628163559035289	0.277035170545284	0.116230087835008	0.179042227219695	FALSE	0	0
CARBODEHYDRAT-RXN	0.11186714536943	0.0715894659726264	-0.178031941084747	0.401766231823607	0.118141955037228	0.181030256278095	FALSE	0	0
MANNONOXIDOREDUCT-RXN	0.210581368564102	0.134673110684134	-0.334772772954443	0.755935510082647	0.117900206274555	0.181030256278095	FALSE	0	0
RXN0-1147	0.188383521794827	0.120596725842077	-0.299968782220834	0.676735825810487	0.11826565096357	0.181030256278095	FALSE	0	0
RXN0-5224	0.11186714536943	0.0715894659726264	-0.178031941084747	0.401766231823607	0.118141955037228	0.181030256278095	FALSE	0	0
ACYL-COA-HYDROLASE-RXN	0.188625522246195	0.1212508600211	-0.302375675686204	0.679626720178594	0.119788159788674	0.1824985757282	FALSE	0	0
RXN-10708	0.188625522246195	0.1212508600211	-0.302375675686204	0.679626720178594	0.119788159788674	0.1824985757282	FALSE	0	0
RXN-18840	0.188625522246195	0.1212508600211	-0.302375675686204	0.679626720178594	0.119788159788674	0.1824985757282	FALSE	0	0
H2PTERIDINEPYROPHOSPHOKIN-RXN	-0.11807065592934	0.0764260604691536	-0.427555365869361	0.191414054010682	0.122370342330887	0.185849957415034	FALSE	0	0
RXN-15733	-0.11807065592934	0.0764260604691536	-0.427555365869361	0.191414054010682	0.122370342330887	0.185849957415034	FALSE	0	0
PYRIMSYN1-RXN	0.155742575643792	0.101314014136174	-0.254525048846003	0.566010200133587	0.124237881377274	0.188391919966786	FALSE	0	0
3.2.2.23-RXN	-0.123436251631129	0.0807409962890606	-0.450394146142436	0.203521642880177	0.126315824495723	0.190650592251308	FALSE	0	0
RXN-18435	-0.123436251631129	0.0807409962890606	-0.450394146142436	0.203521642880177	0.126315824495723	0.190650592251308	FALSE	0	0
RXN-21266	-0.123436251631129	0.0807409962890606	-0.450394146142436	0.203521642880177	0.126315824495723	0.190650592251308	FALSE	0	0
RXN0-5189	-0.142947293913282	0.093552577468158	-0.521785246885619	0.235890659059056	0.126515309917667	0.190655629829415	FALSE	0	0
MALIC-NADP-RXN	0.130505289424828	0.0857946590412409	-0.216917239026683	0.47792781787634	0.128225872988871	0.192934285673657	FALSE	0	0
KDO-8PPHOSPHAT-RXN	0.171923881342155	0.113700356730342	-0.288501812547552	0.632349575231863	0.13051385675762	0.196073367493673	FALSE	0	0
GLYCOLATE-REDUCTASE-RXN	0.179408897609702	0.120374608733929	-0.308043950796631	0.666861746016036	0.136113458783624	0.204170188175436	FALSE	0	0
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	0.227484018058978	0.152804596565502	-0.391292953503796	0.846260989621752	0.136559807537038	0.204524087713407	FALSE	0	0
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
3.4.21.62-RXN	-0.166532283700082	0.115579201161226	-0.634566293655607	0.301501726255443	0.149627084546931	0.212678397983661	FALSE	0	0
4.2.1.58-RXN	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
4.2.1.59-RXN	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
4.2.1.61-RXN	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
BETA-PHOSPHOGLUCOMUTASE-RXN	0.173590322991367	0.118414983266496	-0.305927089312978	0.653107735295712	0.142662188990067	0.212678397983661	FALSE	0	0
RXN-10656	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-10660	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-11477	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-11481	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-12224	0.151889789399664	0.104841384961113	-0.272661802233087	0.576441381032416	0.147405192149722	0.212678397983661	FALSE	0	0
RXN-13009	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-16619	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-16623	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-16627	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-16631	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21615	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21619	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21623	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21627	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21632	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21636	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21646	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21651	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21656	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21661	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21666	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21671	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21677	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21682	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21687	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21692	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21698	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-21703	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-9520	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-9533	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-9537	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-9557	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-9634	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN-9655	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN0-2144	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
RXN1G-320	-0.0850318691878931	0.0592421978394723	-0.324931116931514	0.154867378555728	0.151194210912253	0.212678397983661	FALSE	0	0
3.2.1.52-RXN	0.0851453681403553	0.0595245184402297	-0.155897127190531	0.326187863471241	0.15259503461958	0.212801109971638	FALSE	0	0
RXN-12625	0.0851453681403553	0.0595245184402297	-0.155897127190531	0.326187863471241	0.15259503461958	0.212801109971638	FALSE	0	0
RXN-12626	0.0851453681403553	0.0595245184402297	-0.155897127190531	0.326187863471241	0.15259503461958	0.212801109971638	FALSE	0	0
RXN-18082	0.0851453681403553	0.0595245184402297	-0.155897127190531	0.326187863471241	0.15259503461958	0.212801109971638	FALSE	0	0
RXN-21432	0.0851453681403553	0.0595245184402297	-0.155897127190531	0.326187863471241	0.15259503461958	0.212801109971638	FALSE	0	0
RXN0-5226	0.0851453681403553	0.0595245184402297	-0.155897127190531	0.326187863471241	0.15259503461958	0.212801109971638	FALSE	0	0
3.4.16.4-RXN	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
3.4.17.8-RXN	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
F16BDEPHOS-RXN	0.118673046585427	0.0836733989621922	-0.220159511949518	0.457505605120373	0.156106458338068	0.215607749081267	FALSE	0	0
RXN-11065	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
RXN-11302	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
RXN-11351	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
RXN-16649	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
RXN-16659	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
RXN-19249	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
RXN-19253	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
RXN-19256	0.090879292808264	0.0642224168322523	-0.169187180891488	0.350945766508016	0.15704761970117	0.215607749081267	FALSE	0	0
GLUTAMINE--TRNA-LIGASE-RXN	-0.121246309666606	0.0872200108772465	-0.474440751478833	0.23194813214562	0.164492343026858	0.225509954050925	FALSE	0	0
PYRUVATE-CARBOXYLASE-RXN	0.155845272770129	0.112748518726425	-0.300725985777185	0.612416531317444	0.166898674671253	0.228486636310504	FALSE	0	0
GSADENYLATION-RXN	-0.159125965337429	0.115525879375195	-0.626944050549719	0.308692119874861	0.168386956997742	0.230199890579191	FALSE	0	0
ACNEULY-RXN	0.101074059834626	0.0739476510667673	-0.198374416256606	0.400522535925858	0.171677783399999	0.234040400371387	FALSE	0	0
RXN-15313	0.101074059834626	0.0739476510667673	-0.198374416256606	0.400522535925858	0.171677783399999	0.234040400371387	FALSE	0	0
RXN-14142	0.157173822851671	0.116462002991522	-0.314435062829575	0.628782708532917	0.177153408362868	0.239489725909191	FALSE	0	0
RXN-14143	0.157173822851671	0.116462002991522	-0.314435062829575	0.628782708532917	0.177153408362868	0.239489725909191	FALSE	0	0
RXN-14161	0.157173822851671	0.116462002991522	-0.314435062829575	0.628782708532917	0.177153408362868	0.239489725909191	FALSE	0	0
RXN0-3741	0.157173822851671	0.116462002991522	-0.314435062829575	0.628782708532917	0.177153408362868	0.239489725909191	FALSE	0	0
RXN0-5292	0.157173822851671	0.116462002991522	-0.314435062829575	0.628782708532917	0.177153408362868	0.239489725909191	FALSE	0	0
THYMIDYLATE-5-PHOSPHATASE-RXN	0.157173822851671	0.116462002991522	-0.314435062829575	0.628782708532917	0.177153408362868	0.239489725909191	FALSE	0	0
2.7.8.11-RXN	-0.175948087075218	0.130801729352574	-0.705625202706125	0.353729028555688	0.178576451547695	0.240743843140582	FALSE	0	0
RXN-20525	-0.175948087075218	0.130801729352574	-0.705625202706125	0.353729028555688	0.178576451547695	0.240743843140582	FALSE	0	0
GLYCDEH-RXN	-0.18997338579925	0.143359002119415	-0.77050074670025	0.39055397510175	0.185118619897838	0.249217865014818	FALSE	0	0
RXN-10847	0.189548903166298	0.14390756655485	-0.393199850596532	0.772297656929129	0.187785900331491	0.252459052727813	FALSE	0	0
DARABALDOL-RXN	0.209220360447825	0.162527879297709	-0.448930710964786	0.867371431860435	0.19799355635299	0.26544791279325	FALSE	0	0
FUCPALDOL-RXN	0.209220360447825	0.162527879297709	-0.448930710964786	0.867371431860435	0.19799355635299	0.26544791279325	FALSE	0	0
GABATRANSAM-RXN	0.178732922900815	0.139318920596872	-0.385434266476717	0.742900112278346	0.19952540348799	0.267133184835159	FALSE	0	0
1.5.5.1-RXN-YEAST	0.153533464350506	0.121056641273175	-0.336681251425183	0.643748180126195	0.204698721732761	0.273119968307399	FALSE	0	0
ADENYLATECYC-RXN	0.113585852812897	0.0896426571935719	-0.249419012144165	0.476590717769959	0.205120963852265	0.273119968307399	FALSE	0	0
GLUC1PURIDYLTRANS-RXN	-0.0800529988042715	0.063165604493504	-0.335839947194059	0.175733949585516	0.205029773813411	0.273119968307399	FALSE	0	0
RXN66-550	0.153533464350506	0.121056641273175	-0.336681251425183	0.643748180126195	0.204698721732761	0.273119968307399	FALSE	0	0
GLYCERATE-DEHYDROGENASE-RXN	-0.168959422506603	0.13350559313299	-0.709585741755521	0.371666896742316	0.205670428920871	0.273476958838696	FALSE	0	0
RXN-11842	-0.159805523025742	0.126392382240084	-0.671627138794994	0.35201609274351	0.206100699354425	0.273674699142761	FALSE	0	0
RXN-12002	-0.218163585390841	0.174522607135153	-0.92488689568104	0.488559724899358	0.211277933504665	0.280166645793363	FALSE	0	0
LIPIDADISACCHARIDESYNTH-RXN	-0.104715810343531	0.0842487553258819	-0.44587825473463	0.236446634047568	0.213891421025856	0.282860491479092	FALSE	0	0
RXN-20785	-0.104715810343531	0.0842487553258819	-0.44587825473463	0.236446634047568	0.213891421025856	0.282860491479092	FALSE	0	0
3.4.21.26-RXN	0.184928754522368	0.148925264783422	-0.418138996076142	0.787996505120877	0.214326815911601	0.283051175361516	FALSE	0	0
ATPASE-RXN	0.152194885314748	0.123049817945757	-0.346091131017148	0.650480901646644	0.216140608877731	0.285059256213236	FALSE	0	0
N-ACETYLGLUCOSAMINE-KINASE-RXN	0.153289465998009	0.124849812160212	-0.352285565153368	0.658864497149386	0.219525464306775	0.289131099330875	FALSE	0	0
3.2.1.10-RXN	-0.14562572143117	0.121245606246982	-0.636605644385517	0.345354201523177	0.229720014597965	0.302148652488798	FALSE	0	0
RXN0-1863	0.142092395861376	0.120567642860441	-0.346142137617892	0.630326929340644	0.238586001806538	0.313385937508047	FALSE	0	0
3.4.11.1-RXN	-0.102761749595523	0.0879978592226622	-0.45910606159706	0.253582562406015	0.242897307702607	0.318618330751597	FALSE	0	0
3.4.11.10-RXN	-0.103809408779442	0.0897970051666829	-0.46743930055844	0.259820482999555	0.247662614599555	0.324431349583245	FALSE	0	0
RXN0-5055	-0.0707780134053007	0.0612981069166623	-0.319002594425442	0.177446567614841	0.248232751600675	0.324740557948662	FALSE	0	0
RXN0-5507	-0.118996023803366	0.104264925728547	-0.541213263550286	0.303221215943554	0.253751230289342	0.331513704087688	FALSE	0	0
RXN-11589	0.148666444191051	0.132366716582763	-0.387348033538878	0.684680921920981	0.261377751013988	0.341019025484021	FALSE	0	0
RXN-11834	-0.117736019241204	0.105634787252223	-0.545500466232751	0.310028427750343	0.265040193346408	0.34533387122347	FALSE	0	0
3.1.22.4-RXN	-0.127790037299742	0.115836553821102	-0.596866188022502	0.341286113423019	0.269943503057589	0.350782199160396	FALSE	0	0
3.4.13.21-RXN	-0.125023289405902	0.11324357910958	-0.583599277990891	0.333552699179086	0.269584028424487	0.350782199160396	FALSE	0	0
3.5.1.80-RXN	0.0916836332424902	0.0832863741430089	-0.245581681564736	0.428948948049717	0.270973297065105	0.351181392996377	FALSE	0	0
NAG6PDEACET-RXN	0.0916836332424902	0.0832863741430089	-0.245581681564736	0.428948948049717	0.270973297065105	0.351181392996377	FALSE	0	0
ACYLACPSYNTH-RXN	0.10781137255308	0.100695443954573	-0.299951373207452	0.515574118313613	0.284318812185504	0.366036934363325	FALSE	0	0
ACYLGPEACYLTRANS-RXN	0.10781137255308	0.100695443954573	-0.299951373207452	0.515574118313613	0.284318812185504	0.366036934363325	FALSE	0	0
RXN-13266	0.10781137255308	0.100695443954573	-0.299951373207452	0.515574118313613	0.284318812185504	0.366036934363325	FALSE	0	0
RXN-13267	0.10781137255308	0.100695443954573	-0.299951373207452	0.515574118313613	0.284318812185504	0.366036934363325	FALSE	0	0
RXN-13268	0.10781137255308	0.100695443954573	-0.299951373207452	0.515574118313613	0.284318812185504	0.366036934363325	FALSE	0	0
2.1.1.72-RXN	0.0730068493760667	0.0694695891554515	-0.208307868633046	0.35432156738518	0.293296201770109	0.377095116561569	FALSE	0	0
4.1.1.86-RXN	-0.165899083587257	0.162757183118386	-0.824978712955028	0.493180545780513	0.308058561181375	0.395552075915848	FALSE	0	0
1.18.1.2-RXN	0.0688727278746457	0.0677604120177229	-0.20552073595155	0.343266191700841	0.309431604043751	0.396672262463769	FALSE	0	0
FORMATEDEHYDROG-RXN	-0.116014194521869	0.11421500049363	-0.578523920675258	0.346495531631519	0.309747167911524	0.396672262463769	FALSE	0	0
RXN-10462	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-13805	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-1381	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-15045	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-16024	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
RXN-16117	0.135682679430412	0.138239717534846	-0.424114314171398	0.695479673032222	0.326344820085716	0.411957357303008	FALSE	0	0
