Proteins	log fold change (Industrial calculus - CMC)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (CMC)	structural.zero (Industrial calculus)
RXN-9653	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.002	0.00285390070921986	TRUE	0	0
RXN-9654	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.002	0.00285390070921986	TRUE	0	0
RXN0-2141	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.002	0.00285390070921986	TRUE	0	0
RXN1G-445	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.002	0.00285390070921986	TRUE	0	0
RXN-10660	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.002	0.00285390070921986	TRUE	0	0
RXN-21627	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.002	0.00285390070921986	TRUE	0	0
RXN-21666	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.002	0.00285390070921986	TRUE	0	0
RXN-21687	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.002	0.00285390070921986	TRUE	0	0
RXN-9520	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.002	0.00285390070921986	TRUE	0	0
RXN-21659	0.212613340822135	0.0650735833463165	-0.0515421551649833	0.476768836809254	0.002	0.00285390070921986	TRUE	0	0
RXN-11598	0.270264947885591	0.0928503281513076	-0.106645669666312	0.647175565437494	0.002	0.00285390070921986	TRUE	0	0
RXN-18511	0.275582009703617	0.0973844987133375	-0.11973432660714	0.670898346014375	0.002	0.00285390070921986	TRUE	0	0
RXN-18510	0.276869761558086	0.0968623863106037	-0.116327145429543	0.670066668545716	0.002	0.00285390070921986	TRUE	0	0
RXN-19736	0.757796767800927	0.243146972067915	-0.229218326520014	1.74481186212187	0.002	0.00285390070921986	TRUE	0	0
3-OXOACYL-ACP-SYNTH-RXN	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.003	0.00418585298196949	TRUE	0	0
RXN-11474	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.003	0.00418585298196949	TRUE	0	0
RXN-16615	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.003	0.00418585298196949	TRUE	0	0
RXN-9651	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.003	0.00418585298196949	TRUE	0	0
3.4.11.9-RXN	-0.221883873267413	0.0968270278964189	-0.614937248595097	0.171169502060271	0.003	0.00418585298196949	TRUE	0	0
FPPSYN-RXN	-0.0107735902548196	0.0865718211436004	-0.362197642484922	0.340650461975283	0.003	0.00418585298196949	TRUE	0	0
RXN0-6575	0.0145122536088858	0.0848659822533021	-0.329987226544976	0.359011733762747	0.003	0.00418585298196949	TRUE	0	0
RXN-21636	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.003	0.00418585298196949	TRUE	0	0
RXN-21656	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.003	0.00418585298196949	TRUE	0	0
RXN-21661	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.003	0.00418585298196949	TRUE	0	0
RXN-11627	0.217269289199348	0.154493711183379	-0.409872491011932	0.844411069410628	0.003	0.00418585298196949	TRUE	0	0
RXN-12399	0.228355624917933	0.0905119737506054	-0.139062827998993	0.595774077834859	0.003	0.00418585298196949	TRUE	0	0
RXN-11638	0.288128048471958	0.0976499947497076	-0.108266025279455	0.684522122223372	0.003	0.00418585298196949	TRUE	0	0
N-ACYLMANNOSAMINE-KINASE-RXN	0.299857133603144	0.161394612325383	-0.355297718429043	0.95501198563533	0.003	0.00418585298196949	TRUE	0	0
NANK-RXN	0.299857133603144	0.161394612325383	-0.355297718429043	0.95501198563533	0.003	0.00418585298196949	TRUE	0	0
RXN-16707	0.778409143682367	0.243163703133927	-0.20867386764596	1.76549215501069	0.003	0.00418585298196949	TRUE	0	0
PHOSPHORIBULOKINASE-RXN	-0.425309866713413	0.137761585968683	-0.984530339879342	0.133910606452515	0.004	0.00551232876712329	TRUE	0	0
GLYCERATE-DEHYDROGENASE-RXN	-0.288695228067718	0.214964488248882	-1.16130817010904	0.583917713973605	0.004	0.00551232876712329	TRUE	0	0
RXN-9531	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.004	0.00551232876712329	TRUE	0	0
RXN-11591	-0.0218352481652171	0.0774070742938469	-0.336056519709199	0.292386023378765	0.004	0.00551232876712329	TRUE	0	0
KDO-8PPHOSPHAT-RXN	0.14836877618055	0.135450958701626	-0.401472086083631	0.69820963844473	0.004	0.00551232876712329	TRUE	0	0
RXN-11592	0.19259323660897	0.0680892447695301	-0.0838038403394847	0.468990313557425	0.004	0.00551232876712329	TRUE	0	0
RXN-12400	0.228355624917933	0.0905119737506054	-0.139062827998993	0.595774077834859	0.004	0.00551232876712329	TRUE	0	0
RXN-18600	0.404930264163916	0.14604895826425	-0.187931432161876	0.997791960489709	0.004	0.00551232876712329	TRUE	0	0
RXN-7563	0.452915412499924	0.15776280623875	-0.187496720769753	1.0933275457696	0.004	0.00551232876712329	TRUE	0	0
RXN-8505	-0.593783147295255	0.201380837597328	-1.41125549632388	0.223689201733373	0.005	0.0067972972972973	TRUE	0	0
RXN0-1483	-0.552936266651793	0.18563796023607	-1.30650299739756	0.200630464093975	0.005	0.0067972972972973	TRUE	0	0
RXN-21514	-0.251315490578216	0.140133848196145	-0.820165771618282	0.31753479046185	0.005	0.0067972972972973	TRUE	0	0
RXN-9516	-0.250568729540199	0.0812680263405742	-0.58046290013844	0.0793254410580416	0.005	0.0067972972972973	TRUE	0	0
RXN-21682	0.115273472484725	0.0635573309808556	-0.14272704670469	0.373273991674141	0.005	0.0067972972972973	TRUE	0	0
KETOLACTOSE-RXN	0.228355624917933	0.0905119737506054	-0.139062827998993	0.595774077834859	0.005	0.0067972972972973	TRUE	0	0
RXN-19765	0.228355624917933	0.0905119737506054	-0.139062827998993	0.595774077834859	0.005	0.0067972972972973	TRUE	0	0
CITC-RXN	0.356042635241027	0.121126110123379	-0.135648863079429	0.847734133561483	0.005	0.0067972972972973	TRUE	0	0
NITRATE-REDUCTASE-CYTOCHROME-RXN	0.372585881455112	0.131498442428897	-0.161210391857155	0.906382154767378	0.005	0.0067972972972973	TRUE	0	0
RXN-12481	0.613114558858468	0.235936961605915	-0.344632685257789	1.57086180297473	0.005	0.0067972972972973	TRUE	0	0
1.8.4.14-RXN	-0.508708858759915	0.177303985306532	-1.22844519062723	0.211027473107398	0.006	0.00811290322580645	TRUE	0	0
5.1.3.20-RXN	0.0739000099556852	0.101211645831933	-0.336951999870208	0.484752019781579	0.006	0.00811290322580645	TRUE	0	0
RXN0-5224	0.135237222615856	0.109844819568708	-0.310659734377676	0.581134179609389	0.006	0.00811290322580645	TRUE	0	0
PHOSPHOKETOLASE-RXN	0.320191484225276	0.115719209219819	-0.14955159022659	0.789934558677142	0.006	0.00811290322580645	TRUE	0	0
3.5.1.98-RXN	-0.60913572638702	0.227587584067247	-1.53299004726939	0.31471859449535	0.007	0.0094018691588785	TRUE	0	0
3.2.1.73-RXN	-0.449466609111711	0.187162802785387	-1.20922318709201	0.310289968868588	0.007	0.0094018691588785	TRUE	0	0
RXN-16664	-0.280576834343715	0.161138318969805	-0.934691305702525	0.373537637015096	0.007	0.0094018691588785	TRUE	0	0
RXN-17013	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.007	0.0094018691588785	TRUE	0	0
RXN-12398	0.228355624917933	0.0905119737506054	-0.139062827998993	0.595774077834859	0.007	0.0094018691588785	TRUE	0	0
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	-0.251315490578216	0.140133848196145	-0.820165771618282	0.31753479046185	0.008	0.0106737400530504	TRUE	0	0
2.7.7.33-RXN	-0.0279415598772759	0.163087523357614	-0.6899685054747	0.634085385720148	0.008	0.0106737400530504	TRUE	0	0
4.1.1.32-RXN	0.613114558858468	0.235936961605915	-0.344632685257789	1.57086180297473	0.008	0.0106737400530504	TRUE	0	0
MORPHINE-6-DEHYDROGENASE-RXN	0.67452172539394	0.229436729936714	-0.256838898648379	1.60588234943626	0.008	0.0106737400530504	TRUE	0	0
RXN-6501	1.06039961023002	0.360996305440655	-0.405005446775975	2.52580466723602	0.008	0.0106737400530504	TRUE	0	0
RXN-12717	-0.448037710097418	0.160493910179126	-1.09953631008467	0.203460889889837	0.009	0.0119445910290237	TRUE	0	0
RXN-16067	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.009	0.0119445910290237	TRUE	0	0
RXN-20528	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.009	0.0119445910290237	TRUE	0	0
RXN-12224	0.440905385245967	0.151598702197642	-0.174484582706187	1.05629535319812	0.009	0.0119445910290237	TRUE	0	0
RXN0-5227	-0.280576834343715	0.161138318969805	-0.934691305702525	0.373537637015096	0.01	0.0132194480946124	TRUE	0	0
GPPSYN-RXN	0.135200169144236	0.106799734476281	-0.298335766347958	0.56873610463643	0.01	0.0132194480946124	TRUE	0	0
GLUTAMATESYN-RXN	0.763974412655297	0.305315378267392	-0.47540308941802	2.00335191472861	0.01	0.0132194480946124	TRUE	0	0
1.1.1.283-RXN	-0.0562948172641531	0.113330285481853	-0.516340449183623	0.403750814655317	0.011	0.0144464751958225	TRUE	0	0
1.1.1.274-RXN	-0.05473016621711	0.142573826138502	-0.633485135925245	0.524024803491025	0.011	0.0144464751958225	TRUE	0	0
TYROSINE-PHENOL-LYASE-RXN	0.0703378212070152	0.189340227032986	-0.698257651951958	0.838933294365988	0.011	0.0144464751958225	TRUE	0	0
RXN-17023	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.011	0.0144464751958225	TRUE	0	0
1.5.1.34-RXN	0.241176837453409	0.112839774186565	-0.216877644634884	0.699231319541703	0.011	0.0144464751958225	TRUE	0	0
3.4.17.13-RXN	-0.280576834343715	0.161138318969805	-0.934691305702525	0.373537637015096	0.012	0.0156373056994819	TRUE	0	0
RXN-16118	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.012	0.0156373056994819	TRUE	0	0
RXN0-5514	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.012	0.0156373056994819	TRUE	0	0
RXN0-6705	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.012	0.0156373056994819	TRUE	0	0
RXN-11484	0.274430008505326	0.22996368236718	-0.659069692155697	1.20792970916635	0.012	0.0156373056994819	TRUE	0	0
3.4.15.5-RXN	0.377528179698079	0.135189603379497	-0.171251753673062	0.926308113069219	0.012	0.0156373056994819	TRUE	0	0
RXN-16761	0.0433211481867083	0.151656308401918	-0.572302662665743	0.658944959039159	0.013	0.0168314028314028	TRUE	0	0
RXN-17012	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.013	0.0168314028314028	TRUE	0	0
RXN-17022	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.013	0.0168314028314028	TRUE	0	0
RXN-20565	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.013	0.0168314028314028	TRUE	0	0
2.7.8.6-RXN	0.526928645591802	0.202484269922164	-0.29502290525831	1.34888019644191	0.013	0.0168314028314028	TRUE	0	0
RXN-16076	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.014	0.0180795892169448	TRUE	0	0
RXN-17009	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.014	0.0180795892169448	TRUE	0	0
2.3.2.10-RXN	-0.173741865079525	0.136823353934668	-0.729153739801176	0.381670009642126	0.015	0.019272030651341	TRUE	0	0
PNPOXI-RXN	-0.138268447837282	0.106290681451877	-0.5697379664022	0.293201070727636	0.015	0.019272030651341	TRUE	0	0
RXN-1961	0.157900836588943	0.0759505590995035	-0.150407951366622	0.466209624544508	0.015	0.019272030651341	TRUE	0	0
RXN-17019	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.015	0.019272030651341	TRUE	0	0
2.4.1.119-RXN	0.0433211481867083	0.151656308401918	-0.572302662665743	0.658944959039159	0.016	0.0203746835443038	TRUE	0	0
UDPNACETYLGLUCOSAMACYLTRANS-RXN	0.198931623189328	0.0818581588114762	-0.133358092997967	0.531221339376623	0.016	0.0203746835443038	TRUE	0	0
RXN-15043	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.016	0.0203746835443038	TRUE	0	0
RXN-17010	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.016	0.0203746835443038	TRUE	0	0
RXN-17011	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.016	0.0203746835443038	TRUE	0	0
DTDPDEHYRHAMREDUCT-RXN	0.221521756077505	0.0904012030637277	-0.145447041476548	0.588490553631558	0.016	0.0203746835443038	TRUE	0	0
RXN-7774	0.246321564585683	0.31400695286265	-1.02833795332347	1.52098108249484	0.016	0.0203746835443038	TRUE	0	0
PMPOXI-RXN	-0.138268447837282	0.106290681451877	-0.5697379664022	0.293201070727636	0.017	0.0214579673776663	TRUE	0	0
3.4.21.83-RXN	0.00196490828153362	0.114464862582908	-0.462686352549901	0.466616169112968	0.017	0.0214579673776663	TRUE	0	0
RXN-20789	0.198931623189328	0.0818581588114762	-0.133358092997967	0.531221339376623	0.017	0.0214579673776663	TRUE	0	0
RXN-16077	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.017	0.0214579673776663	TRUE	0	0
RXN-17008	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.017	0.0214579673776663	TRUE	0	0
2.7.13.1-RXN	0.238888379339419	0.148226964289542	-0.362814573795789	0.840591332474627	0.017	0.0214579673776663	TRUE	0	0
RXN-11836	0.318741146866432	0.12463218126919	-0.187182669928926	0.82466496366179	0.017	0.0214579673776663	TRUE	0	0
RXN0-5293	-0.270513019647569	0.147261295398466	-0.868295998935265	0.327269959640126	0.018	0.0225223880597015	TRUE	0	0
RXN-15635	0.202881658514647	0.0862017241925161	-0.147040046086054	0.552803363115348	0.018	0.0225223880597015	TRUE	0	0
RXN-1623	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.018	0.0225223880597015	TRUE	0	0
RXN-17014	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.018	0.0225223880597015	TRUE	0	0
RXN-17021	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.018	0.0225223880597015	TRUE	0	0
RXN-17024	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.018	0.0225223880597015	TRUE	0	0
RXN-17729	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.018	0.0225223880597015	TRUE	0	0
2.1.1.72-RXN	0.0885142759637425	0.080412875731208	-0.237908551552643	0.414937103480128	0.019	0.0236266996291718	TRUE	0	0
RXN-16032	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.019	0.0236266996291718	TRUE	0	0
RXN-17015	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.019	0.0236266996291718	TRUE	0	0
ASPARAGHYD-RXN	0.227555260181382	0.0932260923187215	-0.150880710131397	0.605991230494161	0.019	0.0236266996291718	TRUE	0	0
7KAPSYN-RXN	0.274430008505326	0.22996368236718	-0.659069692155697	1.20792970916635	0.019	0.0236266996291718	TRUE	0	0
RXN0-271	-0.434214604017217	0.175646393941921	-1.14722221669394	0.278793008659507	0.02	0.0246266829865361	TRUE	0	0
PROPANEDIOL-DEHYDRATASE-RXN	-0.328396885161981	0.179735393488319	-1.0580031181655	0.401209347841542	0.02	0.0246266829865361	TRUE	0	0
RXN-11837	-0.304356206793373	0.231871120674403	-1.24559883916645	0.636886425579704	0.02	0.0246266829865361	TRUE	0	0
RXN66-550	-0.240566467845728	0.1885373668533	-1.00590286231151	0.524769926620058	0.02	0.0246266829865361	TRUE	0	0
CARBODEHYDRAT-RXN	0.135237222615856	0.109844819568708	-0.310659734377676	0.581134179609389	0.02	0.0246266829865361	TRUE	0	0
RXN-14992	0.17718879395143	0.0757109826338502	-0.130147472792652	0.484525060695513	0.02	0.0246266829865361	TRUE	0	0
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	0.202881658514647	0.0862017241925161	-0.147040046086054	0.552803363115348	0.02	0.0246266829865361	TRUE	0	0
RXN-20512	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.02	0.0246266829865361	TRUE	0	0
RXN-16025	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.021	0.0257948717948718	TRUE	0	0
RXN-17020	0.206427059933159	0.0961234776338451	-0.183770368956584	0.596624488822901	0.021	0.0257948717948718	TRUE	0	0
H2PTEROATESYNTH-RXN	0.213417088902717	0.0867189428275875	-0.138604179577139	0.565438357382573	0.022	0.026990243902439	TRUE	0	0
PGLUCONDEHYDRAT-RXN	-0.432081500074235	0.176180600443297	-1.147257636076	0.283094635927532	0.023	0.0281142162818955	TRUE	0	0
F16BDEPHOS-RXN	-0.140837886600518	0.0737323763156734	-0.440142326811248	0.158466553610213	0.023	0.0281142162818955	TRUE	0	0
RXN-13909	0.241176837453409	0.112839774186565	-0.216877644634884	0.699231319541703	0.023	0.0281142162818955	TRUE	0	0
PREPHENATE-DEHYDROGENASE-NADP+-RXN	-0.32891464994496	0.136489540413114	-0.882971463644628	0.225142163754708	0.024	0.0292654545454546	TRUE	0	0
1.5.5.1-RXN-YEAST	-0.240566467845728	0.1885373668533	-1.00590286231151	0.524769926620058	0.024	0.0292654545454546	TRUE	0	0
CATAL-RXN	-0.202005575843908	0.204987076352402	-1.03411685726273	0.630105705574917	0.025	0.0304479418886199	TRUE	0	0
GALACTOKIN-RXN	0.128532300302006	0.0605695218669733	-0.117339699789389	0.374404300393401	0.026	0.031627569528416	TRUE	0	0
2.5.1.46-RXN	-0.108659997529819	0.129954140326775	-0.63618743075733	0.418867435697691	0.027	0.032804347826087	TRUE	0	0
RXN-8348	-0.40193813695429	0.219180138042397	-1.2916638151452	0.487787541236624	0.028	0.0339373493975904	TRUE	0	0
RXN-14245	0.241176837453409	0.112839774186565	-0.216877644634884	0.699231319541703	0.028	0.0339373493975904	TRUE	0	0
PHOSPHASERDECARB-RXN	0.132755664012615	0.0584795729113917	-0.104632532443573	0.370143860468804	0.03	0.0362740384615385	TRUE	0	0
ASPDECARBOX-RXN	0.295917527980627	0.124939203038202	-0.211252593129045	0.803087649090298	0.03	0.0362740384615385	TRUE	0	0
2.7.10.1-RXN	-0.299442537199643	0.128018667265183	-0.819113236246195	0.220228161846908	0.032	0.0386458583433373	TRUE	0	0
RXN0-6359	-0.377820373430627	0.166443276176485	-1.05346944500752	0.297828698146265	0.033	0.0398057553956835	TRUE	0	0
RXN-21079	-0.328396885161981	0.179735393488319	-1.0580031181655	0.401209347841542	0.034	0.040962874251497	TRUE	0	0
RXN-19040	-0.377820373430627	0.166443276176485	-1.05346944500752	0.297828698146265	0.037	0.0444707287933094	TRUE	0	0
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	0.206550536215398	0.0953342594682039	-0.180443191490755	0.593544263921551	0.037	0.0444707287933094	TRUE	0	0
TRANS-RXN-214	-0.20664269365972	0.0939347107525527	-0.58795518381709	0.174669796497649	0.038	0.045618138424821	TRUE	0	0
3.2.1.37-RXN	-0.288533094999787	0.129764354612293	-0.815290124371197	0.238223934371623	0.041	0.049102380952381	TRUE	0	0
3.5.1.26-RXN	0.0611433408397915	0.123030712505425	-0.438279577221456	0.560566258901039	0.041	0.049102380952381	TRUE	0	0
RXN-12074	-0.460122076619984	0.209482020211404	-1.31047984245615	0.390235689216178	0.043	0.051436385255648	FALSE	0	0
OXALODECARB-RXN	-0.45652038977553	0.209329206987529	-1.30625783549299	0.393217055941927	0.045	0.0535739644970414	FALSE	0	0
THIOSULFATE-SULFURTRANSFERASE-RXN	-0.377820373430627	0.166443276176485	-1.05346944500752	0.297828698146265	0.045	0.0535739644970414	FALSE	0	0
RXN-15065	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.045	0.0535739644970414	FALSE	0	0
RXN-20548	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.045	0.0535739644970414	FALSE	0	0
METHYLCROTONYL-COA-CARBOXYLASE-RXN	-0.124305755862659	0.126208940247896	-0.63663016608862	0.388018654363302	0.046	0.0546351829988194	FALSE	0	0
RXN-20555	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.046	0.0546351829988194	FALSE	0	0
RXN-20558	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.048	0.0569433962264151	FALSE	0	0
RXN-15068	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.049	0.0580612485276796	FALSE	0	0
RXN0-6725	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.051	0.060289071680376	FALSE	0	0
5.3.4.1-RXN	0.0580087255607348	0.180779061817785	-0.675834107166352	0.791851558287821	0.051	0.060289071680376	FALSE	0	0
PHOSPHOLIPASE-A2-RXN	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.052	0.0611836257309941	FALSE	0	0
RXN-15067	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.052	0.0611836257309941	FALSE	0	0
RXN-20543	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.052	0.0611836257309941	FALSE	0	0
RXN-982	0.0926468201775767	0.136930647721712	-0.463200596004612	0.648494236359766	0.052	0.0611836257309941	FALSE	0	0
RXN-16190	-0.278311305296396	0.134802757489747	-0.825520901479654	0.268898290886862	0.053	0.062069848661234	FALSE	0	0
RXN-16138	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.053	0.062069848661234	FALSE	0	0
RXN-17736	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.053	0.062069848661234	FALSE	0	0
RXN-20546	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.053	0.062069848661234	FALSE	0	0
RXN-20562	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.055	0.0643372093023256	FALSE	0	0
RXN-16139	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.057	0.0665220417633411	FALSE	0	0
RXN-20561	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.057	0.0665220417633411	FALSE	0	0
3.4.17.8-RXN	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.058	0.0676106604866744	FALSE	0	0
RXN-11840	-0.621886216915998	0.302077414201001	-1.84811973705437	0.604347303222379	0.059	0.0686173410404624	FALSE	0	0
METHYLISOCITRATE-LYASE-RXN	-0.479507470408307	0.253067142902724	-1.50679186468773	0.547776923871112	0.059	0.0686173410404624	FALSE	0	0
RXN-20788	0.168684758709716	0.0838881813882714	-0.171845499846124	0.509215017265557	0.06	0.0696997690531178	FALSE	0	0
RXN-11065	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.061	0.0705356321839081	FALSE	0	0
RXN-19253	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.061	0.0705356321839081	FALSE	0	0
RXN-19256	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.061	0.0705356321839081	FALSE	0	0
CPM-KDOSYNTH-RXN	0.0549375505215899	0.082890571280641	-0.281543074077866	0.391418175121046	0.061	0.0705356321839081	FALSE	0	0
RXN-16201	-0.278311305296396	0.134802757489747	-0.825520901479654	0.268898290886862	0.062	0.0713638443935927	FALSE	0	0
RXN-17735	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.062	0.0713638443935927	FALSE	0	0
RXN-20552	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.062	0.0713638443935927	FALSE	0	0
QUINOLINATE-SYNTHA-RXN	0.127203183633552	0.104580479876514	-0.297324053253507	0.55173042052061	0.062	0.0713638443935927	FALSE	0	0
3.4.21.96-RXN	-0.53275528490164	0.287253719465711	-1.69881445726631	0.633303887463036	0.063	0.072266818700114	FALSE	0	0
RXN-20554	-0.028079408529065	0.15061930835614	-0.639493688457526	0.583334871399396	0.063	0.072266818700114	FALSE	0	0
UDPACYLGLCNACDEACETYL-RXN	0.168684758709716	0.0838881813882714	-0.171845499846124	0.509215017265557	0.063	0.072266818700114	FALSE	0	0
RXN-16194	-0.278311305296396	0.134802757489747	-0.825520901479654	0.268898290886862	0.064	0.0730805902383655	FALSE	0	0
GLUCOKIN-RXN	-0.126323392705993	0.0906889856904426	-0.494460396444294	0.241813611032308	0.064	0.0730805902383655	FALSE	0	0
3.4.16.4-RXN	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.064	0.0730805902383655	FALSE	0	0
RXN-11351	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.064	0.0730805902383655	FALSE	0	0
RXN-2464	-0.460122076619984	0.209482020211404	-1.31047984245615	0.390235689216178	0.065	0.0741383219954649	FALSE	0	0
RXN-12480	0.203390757039543	0.126702076194377	-0.310935457356914	0.717716971436	0.066	0.0751085972850679	FALSE	0	0
2.7.7.60-RXN	0.208146523466866	0.10364784062265	-0.21259481794598	0.628887864879713	0.066	0.0751085972850679	FALSE	0	0
AMP-DEPHOSPHORYLATION-RXN	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.067	0.0760744920993228	FALSE	0	0
RXN-16649	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.067	0.0760744920993228	FALSE	0	0
4.1.3.17-RXN	-0.460122076619984	0.209482020211404	-1.31047984245615	0.390235689216178	0.068	0.0770360360360361	FALSE	0	0
RXN-11302	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.068	0.0770360360360361	FALSE	0	0
RXN-7609	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.07	0.0790347923681257	FALSE	0	0
RXN-16659	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.07	0.0790347923681257	FALSE	0	0
RXN-19249	-0.0644514187671907	0.0746280178137713	-0.367391568154986	0.238488730620605	0.07	0.0790347923681257	FALSE	0	0
RXN-11576	0.159676754291593	0.196899168125637	-0.639602995509103	0.958956504092289	0.072	0.0812017937219731	FALSE	0	0
5-NUCLEOTID-RXN	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.074	0.0832706935123042	FALSE	0	0
RXN-14227	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.074	0.0832706935123042	FALSE	0	0
RXN-7607	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.076	0.0854256983240224	FALSE	0	0
3.4.24.75-RXN	-0.489243190454718	0.234832366626909	-1.44250651314634	0.464020132236905	0.077	0.0863567447045708	FALSE	0	0
RXN-14026	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.077	0.0863567447045708	FALSE	0	0
RXN-5841	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.078	0.0873808463251671	FALSE	0	0
RXN-14025	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.079	0.0884026696329255	FALSE	0	0
XMPXAN-RXN	-0.0779157756432731	0.0502573080940037	-0.281927042026077	0.126095490739531	0.08	0.0894222222222222	FALSE	0	0
